ID,q,nu,chi1z,chi2z,chieff,ecc,ecc_gi,m_ano_gi,E0,J0,Emrg_til,Jmrg_til,Heff_til,b_massless,b_massless_Heff,b_massless_EOB,a_f,A_220,A_320,A_440,v_kick,A_peak22,omega_peak22,Mf,af,A_peak22dotdot,A_nr_error,v_kick_qc,A_peak22_qc,omega_peak22_qc,Mf_qc,af_qc,catalog,c2A_22_from_22_220_median,c2A_22_from_22_220_median_err,c3A_22_from_22_220_median,c3A_22_from_22_220_median_err,c2p_22_from_22_220_median,c2p_22_from_22_220_median_err,c3p_22_from_22_220_median,c3p_22_from_22_220_median_err,c4p_22_from_22_220_median,c4p_22_from_22_220_median_err
1286,1.0,0.25,0.0,0.0,0.0,0.399375,0.2874577952647661,4.559022059556941,0.993195711435439,1.04186334557913,0.9705820781579332,2.8051848475761103,0.8840591408827447,2.890208783681714,3.1730737434320244,3.0797285080486265,0.6874165716,0.0,0.0,0.0,0.0,0.3916537555458665,0.3683201906713407,0.9527699149,0.6874165716,-0.0011567138396646,0.001,1.0,0.39483117025625,0.35981440246,0.9515839428556588,0.686369879389307,RIT,0.18310777490429384,0.016610308093842587,-3.9879581252211675,0.2894575166051534,0.1444987181188175,0.005845853681523787,3.214984818434006,0.4252945223005231,4.86899912872912,0.23898338263159905
1108,1.0,0.25,0.0,0.0,0.0,0.14,,,0.989091862573493,0.929961350306387,0.9703192222658618,2.813404792312348,0.8830387861972537,2.8994631125028785,3.186048944042519,3.0914845334843077,0.6870764893,0.0,0.0,0.0,0.0,0.3918801894954527,0.3642270064981829,0.9524114306,0.6870764893,-0.0011405601345577,0.001,1.0,0.39483117025625,0.35981440246,0.9515839428556588,0.686369879389307,RIT,0.17467427658524404,0.015024687091210761,-2.6794358522094597,0.1684340209241125,0.15776720435879166,0.0029733443822747506,3.6209407874646593,0.1344572456988015,2.3714123139919883,0.4004212590572991
1247,0.7500000000000013,0.2448979591836735,0.0,0.0,0.0,0.015,,,0.990755787003399,0.975035055843595,0.970807762231653,2.8221918251949,0.8825382437188439,2.9070552739580093,3.197812497396979,3.104461194634375,0.6749406276,0.0,0.0,0.0,73.23,0.3843187960878989,0.3573637902506732,0.9534669902,0.6749406276,-0.0010365418538331,0.001,1.0,0.385416566825435,0.3574701254265389,0.9534713184168964,0.6750187370840793,RIT,0.18390959210921515,0.015190418310198168,-3.722049023140804,0.2508146287792545,0.1591551977108434,0.001392009770912398,3.4225442965711985,0.20556998505069765,1.3536959299736464,0.38521087346084787
1455,0.4000000000000005,0.2040816326530613,0.0,0.0,0.0,0.6975,,,0.993174040934082,0.604113993318486,0.9907650245994885,2.853507140288259,0.9549575682255806,2.880104837614524,2.988098356653059,2.9605033418350586,0.5679369817,0.0,0.0,0.0,193.94,0.271570552148341,0.3209050060795832,0.9838343235,0.5679369817,-0.0013074346049671,0.001,1.0,0.3130205025590105,0.3395856389194502,0.9667043606611544,0.5806968749960989,RIT,0.21205082836508407,0.059208744881816835,-2.698364351872496,0.8438993756358232,0.17937530193672774,0.003681904898254758,2.1201352682019645,0.14543604083716952,0.7802159045039418,0.29559234651697675
1091,1.0,0.25,0.0,0.0,0.0,0.002,,,0.990713391249364,1.00179980873818,0.9697317800608484,2.8083143270707547,0.8807594505199627,2.895970189710128,3.188514554584508,3.0920038947671573,0.6863725675,0.0,0.0,0.0,0.0,0.3932477205411836,0.3658343816886713,0.9516130044,0.6863725675,-0.0011034558678039,0.001,1.0,0.39483117025625,0.35981440246,0.9515839428556588,0.686369879389307,RIT,0.17659831082591784,0.021738677599441116,-2.9372722641163453,0.19340293017598703,0.15763750742500093,0.003184502349293048,4.100326732463576,0.21379221181098035,3.5235457247716067,0.23050084329213108
1422,0.4999999999999993,0.222222222222222,0.0,0.0,0.0,0.19,0.069153954394485,4.210456361018053,0.994924379218878,1.07553407449185,0.9749873987589204,2.88189203730994,0.888850962412044,2.9558249070483926,3.2422668807034305,3.161169352099237,0.623581332,0.0,0.0,0.0,147.81,0.3451082990158911,0.345365364617578,0.9615259695,0.623581332,-0.0009580547603828,0.001,1.0,0.3445819394768172,0.3473434123990122,0.9612091161354084,0.6233940746778821,RIT,0.19891863506184765,0.03428202046031447,-1.665165827650442,0.2502450712737518,0.15684021743985962,0.0014416841087818975,2.6951414777831126,0.1689083425198702,0.8835276232723595,0.2757443391055961
1339,0.9000000000000008,0.2493074792243767,0.0,0.0,0.0,0.6636,,,0.991841252314016,0.778274848611832,0.9858447140692476,2.9278016423639603,0.9436234327402098,2.969840585013581,3.102722485241649,3.058802561299278,0.7041680948,0.0,0.0,0.0,36.03,0.3842422502669716,0.3609286244476143,0.9701708309,0.7041680948,-0.0019878957229851,0.001,1.0,0.3935482092334095,0.3594947871327383,0.951843459226394,0.6848348051898036,RIT,0.16806133049955552,0.16250597979913853,-0.6875313926419728,0.7609986944022072,0.14039522277603583,0.005139492834785725,1.5587752916122293,0.14377373449286174,1.2328228343973184,0.11407675261332904
1295,1.0,0.25,0.0,0.0,0.0,0.4524,0.4057777580081294,1.869537256992814,0.992918831212457,0.994811452552977,0.969695962346014,2.8326679334198244,0.8806205187803242,2.92119184096288,3.216672645037981,3.119194476082203,0.6885886705,0.0,0.0,0.0,0.0,0.4039926002687266,0.36077162901951,0.9496850804,0.6885886705,-0.0009111497689761,0.001,1.0,0.39483117025625,0.35981440246,0.9515839428556588,0.686369879389307,RIT,0.18826467550686377,0.0019265737408646147,-1.8009942065769455,0.03569606859478084,0.15352746326316602,0.0030071147118182623,4.859240040175477,0.29807889846361035,5.608107773239152,0.15219493284518087
1230,0.4999999999999993,0.222222222222222,0.0,0.0,0.0,0.25,,,0.989160174776175,0.772358958773891,0.9759632850614378,2.958749716590105,0.8931347510228049,3.0316198999267163,3.312769672439448,3.233141572165908,0.6282308606,0.0,0.0,0.0,154.73,0.362326852424936,0.3333680929661621,0.9592493268,0.6282308606,-0.0008150331574335,0.001,1.0,0.3445819394768172,0.3473434123990122,0.9612091161354084,0.6233940746778821,RIT,0.22295761002754186,0.0019266886493616727,-2.9132137415458788,0.028943010433451107,0.16160720030406495,0.0011582359350301244,5.27308185355297,0.2372280462540789,2.717195438243118,0.5428708616561784
1366,0.7999999999999985,0.2469135802469135,0.0,0.0,0.0,0.84,,,0.991006616375048,0.531586241169445,0.9902777817943276,2.1170680027220303,0.9608164223588752,2.13785267289954,2.203405305588421,2.181983318411954,0.5160705733,0.0,0.0,0.0,33.25,0.2367710266728342,0.2486222524990715,0.9863094612,0.5160705733,-0.0011632730382736,0.0023393293445551,1.0,0.3891256046145102,0.3583933726890412,0.9527324493167656,0.6795146807490542,RIT,0.352751148129794,0.016535365826898803,-2.921481960655481,0.16048625561272523,0.1770061038871697,0.005236012363496369,2.264551368382202,0.29027079791690924,0.751441152437696,0.3668898068236266
1336,0.9000000000000008,0.2493074792243767,0.0,0.0,0.0,0.5775,,,0.992290816639581,0.872204571720151,0.978532693386188,3.06990158706,0.9148164986736198,3.1372498924248324,3.355756691654566,3.2837176338334664,0.7127002824,0.0,0.0,0.0,24.24,0.4470161647303422,0.3657093606406506,0.9502038874,0.7127002824,-0.0005567942046051,0.001,1.0,0.3935482092334095,0.3594947871327383,0.951843459226394,0.6848348051898036,RIT,0.19182127100117288,0.03748595176067496,-2.351017853355765,0.2119221763828281,0.14537575324090254,0.0025243492918945996,5.763279986640258,0.35505452869599063,9.414775652237465,0.31149645691425354
1211,0.4999999999999993,0.222222222222222,0.0,0.0,0.0,0.06,0.0646934777691281,2.60220087547925,0.991150561849824,0.864674165626478,0.9747660947116604,2.869687847200504,0.8878801136486992,2.9439758550992363,3.232066810695494,3.1505091429088186,0.6225744524,0.0,0.0,0.0,146.68,0.3427670506858359,0.3502021427878219,0.9613023507,0.6225744524,-0.0009061142260717,0.001,1.0,0.3445819394768172,0.3473434123990122,0.9612091161354084,0.6233940746778821,RIT,0.18606396385670299,0.08089075544847886,-3.050329881325369,0.4372210078458973,0.16636476373336984,0.002741749774249427,3.7179969876388927,0.16436243464461225,2.032490099190309,0.5352510582816506
1256,0.7500000000000013,0.2448979591836735,0.0,0.0,0.0,0.1,,,0.989777232824864,0.932016003931972,0.9710569634336808,2.824909702294356,0.8835262368924585,2.90910812513553,3.19731275013421,3.1047728102931167,0.6733513724,0.0,0.0,0.0,73.13,0.3815193710100262,0.3547987317497956,0.9535297511,0.6733513724,-0.0009970759170399,0.001,1.0,0.385416566825435,0.3574701254265389,0.9534713184168964,0.6750187370840793,RIT,0.2100635758019171,0.002218582894960983,-2.1280123635109303,0.035221791695935485,0.151960472966937,0.004046613884360576,4.1333610721636465,0.35760349433769656,5.337122858449026,0.18266972958978575
1454,0.4000000000000005,0.2040816326530613,0.0,0.0,0.0,0.6636,,,0.993319269000573,0.637065665681309,0.9899172263758348,2.9787603747954,0.9508434819352825,3.009100453480214,3.1327557388652787,3.1011688719304957,0.5898662994,0.0,0.0,0.0,208.81,0.2951985920051957,0.3390899706059596,0.9812014593,0.5898662994,-0.0014106046286535,0.0014050308525147,1.0,0.3130205025590105,0.3395856389194502,0.9667043606611544,0.5806968749960989,RIT,0.18165428672495487,0.17927366536630984,-0.3727533200688159,0.6829307436666543,0.14475243042238797,0.012481311727162651,1.4302814833350885,0.42613223204742623,2.094330444169462,0.16522200195389056
1297,1.0,0.25,0.0,0.0,0.0,0.4671,0.4221250444670354,5.000147848427826,0.99284207680549,0.981368054545507,0.9704148098104692,2.7850421390068347,0.8834098061989788,2.869950160334814,3.152604962571055,3.0593345451609326,0.6848721703,0.0,0.0,0.0,0.0,0.3866533878320977,0.3657793095346733,0.9533769338,0.6848721703,-0.0012442975707218,0.001,1.0,0.39483117025625,0.35981440246,0.9515839428556588,0.686369879389307,RIT,0.17972094587356918,0.07348463637283177,-3.586617422833833,0.5940698739263971,0.15425560341823186,0.0036182082870751314,3.6269324233970823,0.24431263630545866,3.5913309482444387,0.1553302114707578
1299,1.0,0.25,0.0,0.0,0.0,0.4816,,,0.992766319126494,0.967924656538013,0.9711470335999226,2.874700891916819,0.8862531217398584,2.9601088120103256,3.243656717703082,3.1500675994138096,0.6922954489,0.0,0.0,0.0,0.0,0.4095889002080066,0.3503679976121816,0.9495673271,0.6922954489,-0.0007206324802795,0.001,1.0,0.39483117025625,0.35981440246,0.9515839428556588,0.686369879389307,RIT,0.2013962572418081,0.0017914827572429665,-2.2835963639981833,0.03016676685780005,0.15828633490160054,0.001953841376429638,5.284850463713855,0.2993676513293094,3.54202936871782,0.8179585966080326
1447,0.4000000000000005,0.2040816326530613,0.0,0.0,0.0,0.4375,0.3630934635871166,2.648919692436376,0.994287100517318,0.823791809070652,0.9771255636619772,2.9052387808374243,0.889197199546255,2.973250203330521,3.267260380846821,3.192523641265397,0.5791404102,0.0,0.0,0.0,159.5,0.3151317726965218,0.3384772075588103,0.9657228833,0.5791404102,-0.0007309831261961,0.001,1.0,0.3130205025590105,0.3395856389194502,0.9667043606611544,0.5806968749960989,RIT,0.1930701247589662,0.032727002028521655,-3.877910251154302,0.3121937218280852,0.17181355147238034,0.0030746771375623426,4.364928785890241,0.28951222524814146,2.6158148382128936,0.766164642467752
1289,1.0,0.25,0.0,0.0,0.0,0.4071,0.3038422445268914,1.8261717367282917,0.993155372274344,1.03514164657538,0.9690688889519816,2.802171428418588,0.8781890230692562,2.8916122066915704,3.19085225937469,3.0921556538021515,0.6851144165,0.0,0.0,0.0,0.0,0.3955573260326273,0.3601457134649877,0.9503218562,0.6851144165,-0.0009520018503634,0.001,1.0,0.39483117025625,0.35981440246,0.9515839428556588,0.686369879389307,RIT,0.18968503436739043,0.1258380069664134,-1.7051555599444168,0.909605662135574,0.15270659552936017,0.003143149108466212,4.329419372389916,0.2783876340309154,4.9688841962085,0.13737618905617002
1294,1.0,0.25,0.0,0.0,0.0,0.459775,,,0.992880327665982,0.98808975354923,0.9721853773915043,2.870702364790213,0.8902888160277238,2.95283433751356,3.224461897206197,3.1347747064199334,0.6937325884,0.0,0.0,0.0,0.0,0.4043956336251979,0.3527587049769493,0.9516655314,0.6937325884,-0.0008770419845265,0.001,1.0,0.39483117025625,0.35981440246,0.9515839428556588,0.686369879389307,RIT,0.20518783846816036,0.0018432512942277903,-2.1804452304766273,0.030408021465974655,0.15812541011964387,0.0019103480091715733,4.446329252363094,0.2463478110122941,2.619210012835194,0.6903036441241341
1432,0.4999999999999993,0.222222222222222,0.0,0.0,0.0,0.6975,,,0.992565935395825,0.657270823300567,0.9894917932115916,2.836152694738297,0.9529615198744548,2.866272074408017,2.9761460831198487,2.9448721246459133,0.6138240979,0.0,0.0,0.0,179.05,0.3023059099336827,0.3284403203579937,0.980830604,0.6138240979,-0.0014858615842233,0.0014847993898281,1.0,0.3445819394768172,0.3473434123990122,0.9612091161354084,0.6233940746778821,RIT,0.19061991407068832,0.18090191497575742,-0.5621477372967829,0.7935910038448455,0.16553228940262832,0.007262013498444573,1.745576464924081,0.18023008147482347,0.8858070453457721,0.2733815734740198
1338,0.9000000000000008,0.2493074792243767,0.0,0.0,0.0,0.64,,,0.991964494009275,0.805111912357063,0.9849888322680274,3.0043655225870745,0.9402404604948684,3.0501518638229093,3.195316143921113,3.1473507173280333,0.7151745337,0.0,0.0,0.0,33.26,0.4072519693827666,0.3586452093107359,0.9657242708,0.7151745337,-0.0019095074092867,0.001,1.0,0.3935482092334095,0.3594947871327383,0.951843459226394,0.6848348051898036,RIT,,,,,,,,,,
1406,0.6,0.2343749999999999,0.0,0.0,0.0,0.6156,,,0.99256494620859,0.782108272582753,0.9845192401313236,3.067998194852779,0.934460019602686,3.116239957325306,3.283177589724204,3.2323515058514647,0.6861503393,0.0,0.0,0.0,122.78,0.3960662840440046,0.3656430941093447,0.9661842901,0.6861503393,-0.0017187353730417,0.001,1.0,0.3662667109852408,0.3527113535796874,0.9571899292820022,0.6513011211070794,RIT,0.15979270722247288,0.034241870502647334,-2.9883552098545416,0.5708194122887961,0.14399603142346426,0.0011041541023295996,1.492001067212101,0.11654202903832846,0.3076520791509775,0.10928485337082189
1386,0.7000000000000002,0.2422145328719723,0.0,0.0,0.0,0.6975,,,0.991900926153651,0.717017616663164,0.9878687632694988,2.818948522496282,0.9502191171800216,2.8535658048003785,2.9666299820004824,2.930641091397032,0.664138202,0.0,0.0,0.0,112.77,0.3388857384507062,0.3436887792847182,0.9768218144,0.664138202,-0.0016877170480653,0.001,1.0,0.3804993433230282,0.3562468440587541,0.9544415030841792,0.6690097871088613,RIT,0.19479145358352748,0.19511718746146442,-0.47169147741696527,0.6535951887949615,0.15547423823589368,0.00799342735759974,1.7437342526578812,0.19135728224635115,1.233622389439856,0.25221357594849914
1101,1.0,0.25,0.0,0.0,0.0,0.07,0.0702814843584856,5.876123789373597,0.989914737139736,0.967068301109454,0.9700891648918654,2.822551316929844,0.8821459756811936,2.9095792624840526,3.199642003411361,3.103938039042262,0.6874386347,0.0,0.0,0.0,0.0,0.3953744613270699,0.3555866482113856,0.9514149314,0.6874386347,-0.0009968164666772,0.001,1.0,0.39483117025625,0.35981440246,0.9515839428556588,0.686369879389307,RIT,0.18324854055488576,0.016543156448762503,-3.5326261391662723,0.20927537062979137,0.15138933922459166,0.0009661657546274367,2.720244551423503,0.1597324982490721,0.7775018113896276,0.19241592307193645
1480,0.3333333333333333,0.1875,0.0,0.0,0.0,0.7975,,,0.993332627983689,0.45377404458167,0.9926634713965478,2.380334586329845,0.9610153798534528,2.3979270466969287,2.4768954131543945,2.458723599108028,0.440621524,0.0,0.0,0.0,112.77,0.1921466658879667,0.2744273631309024,0.9898648355,0.440621524,-0.000858351071024,0.0017306664162642,1.0,0.2849550865647949,0.33276172592,0.971248210181883,0.5405636817226854,RIT,,,,,,,,,,
1219,0.4999999999999993,0.222222222222222,0.0,0.0,0.0,0.14,,,0.9903131752804,0.827061457313803,0.9760078415113632,2.903123668360103,0.893330440056258,2.9744880572522567,3.2497758255917906,3.1718066889316514,0.6253138637,0.0,0.0,0.0,145.94,0.3455987854652281,0.3413933692058606,0.9617665439,0.6253138637,-0.0008660552378133,0.001,1.0,0.3445819394768172,0.3473434123990122,0.9612091161354084,0.6233940746778821,RIT,0.21220993414133507,0.002291040769987016,-2.1217702322909635,0.03642895196045248,0.16478515462516288,0.0023479236477151047,3.969721827523526,0.22717876725570332,2.170498331654674,0.6080538063362527
1365,0.7999999999999985,0.2469135802469135,0.0,0.0,0.0,0.7975,,,0.991226615618626,0.598034521315622,0.9898219842315455,2.362916088765658,0.9589888099478504,2.387213182176513,2.463966278078003,2.4388879904467857,0.5742997344,0.0,0.0,0.0,46.0,0.2671939244991948,0.2935529629417656,0.9843251342,0.5742997344,-0.0012313828453027,0.0020268792001593,1.0,0.3891256046145102,0.3583933726890412,0.9527324493167656,0.6795146807490542,RIT,0.24150548263429855,0.15027925064394584,-3.54063475327751,1.0801385225311328,0.18150662902699807,0.009676209231871234,2.7286200512345964,0.35673500552147314,1.6456370564680398,0.5387482995814026
1208,0.4999999999999993,0.222222222222222,0.0,0.0,0.0,0.03,,,0.991464331833306,0.878363789753296,0.9753251519797016,2.888995881599231,0.8903330921895131,2.962084875731121,3.24484836848487,3.1647822281435927,0.623346469,0.0,0.0,0.0,147.38,0.3445942053767971,0.3408420975654565,0.9611513009,0.623346469,-0.000844653292213,0.001,1.0,0.3445819394768172,0.3473434123990122,0.9612091161354084,0.6233940746778821,RIT,,,,,,,,,,
1099,1.0,0.25,0.0,0.0,0.0,0.05,0.0540756800289123,2.1580099069051397,0.990149691440415,0.977411571810917,0.9696685369959906,2.805049389527239,0.8805141432798897,2.892792003149048,3.185694870361208,3.089068084258785,0.6857028489,0.0,0.0,0.0,0.0,0.3921006086804867,0.3666479098607453,0.9516517268,0.6857028489,-0.0011150729006444,0.001,1.0,0.39483117025625,0.35981440246,0.9515839428556588,0.686369879389307,RIT,0.17972412036146074,0.03440573726238877,-3.3911892593445265,0.29984534593751355,0.1532625084086105,0.0037116327594942586,3.9209246359177046,0.2922720921126317,4.3757467850114065,0.1460512950134318
1094,1.0,0.25,0.0,0.0,0.0,0.008,,,0.990642965364278,0.998783846624536,0.9699756087836988,2.8140640956512613,0.8817053632706147,2.9011699574383703,3.191615037037677,3.0957887385538285,0.6863321432,0.0,0.0,0.0,0.0,0.3933754020575764,0.3637493116498547,0.9515996823,0.6863321432,-0.0010307647029679,0.001,1.0,0.39483117025625,0.35981440246,0.9515839428556588,0.686369879389307,RIT,0.18550825346900707,0.032653906217612515,-4.215004044714312,0.31480797033722413,0.15130465637318427,0.0037779942096815506,3.9451272187170106,0.3139021776271411,4.77752047212117,0.14432513774552405
1096,1.0,0.25,0.0,0.0,0.0,0.015,,,0.990560759313373,0.995253673031852,0.969798254879435,2.8106252955167497,0.8810173103343952,2.8981546227531267,3.190204395019163,3.0938546549982884,0.6863734048,0.0,0.0,0.0,0.0,0.3934844016989821,0.3583654942817134,0.9515538303,0.6863734048,-0.0010375466929485,0.001,1.0,0.39483117025625,0.35981440246,0.9515839428556588,0.686369879389307,RIT,0.17922647333240752,0.0020880001538005773,-3.046241097855573,0.1435690701740514,0.1550783533425397,0.0011240996874273457,2.9928580451529734,0.1924685484373387,0.9782178499625837,0.28126868647071823
1220,0.4999999999999993,0.222222222222222,0.0,0.0,0.0,0.15,,,0.990208433057926,0.822238900416452,0.9755191823385376,2.8793162527070666,0.8911847689985103,2.951573177479403,3.23088584193687,3.151791114755413,0.6219643761,0.0,0.0,0.0,154.62,0.3402802618081682,0.3422813615232061,0.9618343738,0.6219643761,-0.0008249187485219,0.001,1.0,0.3445819394768172,0.3473434123990122,0.9612091161354084,0.6233940746778821,RIT,0.21416110850868697,0.0025091775415597944,-2.1096160890915416,0.04010485107695809,0.16053278999787196,0.004299679624753647,4.1588197714894495,0.3278524234897764,4.346332255239689,0.21201806708790252
1264,0.7500000000000013,0.2448979591836735,0.0,0.0,0.0,0.18,,,0.988855288991073,0.88962922482718,0.9713454799240436,2.8607988386447,0.8846704177947772,2.9451918990433827,3.233745337360584,3.1410839166706537,0.6782878613,0.0,0.0,0.0,77.66,0.3917749163394228,0.3572535667119965,0.952523992,0.6782878613,-0.0008049017934923,0.001,1.0,0.385416566825435,0.3574701254265389,0.9534713184168964,0.6750187370840793,RIT,,,,,,,,,,
1117,1.0,0.25,0.0,0.0,0.0,0.21,,,0.988268286263264,0.891310903734854,0.9714867212669452,2.832042830911269,0.8875728991959988,2.915163706219182,3.190772085849685,3.099792711992203,0.6880374004,0.0,0.0,0.0,0.0,0.3922031010603354,0.356656723599606,0.9531510659,0.6880374004,-0.0011761318146068,0.001,1.0,0.39483117025625,0.35981440246,0.9515839428556588,0.686369879389307,RIT,0.1971005826638179,0.002302067938189983,-1.7771596393953264,0.04004664718586633,0.1529061143328194,0.0029324896209048526,3.6383515042701413,0.17268437816665172,2.954597401267737,0.20712490701582636
1456,0.4000000000000005,0.2040816326530613,0.0,0.0,0.0,0.75,,,0.99294907170563,0.549194539380426,0.9914799209250552,2.620617988253292,0.9584294623140068,2.6431377307250394,2.734283628892356,2.710987316160866,0.5254030704,0.0,0.0,0.0,155.15,0.2391906945975068,0.3015275195794143,0.9867193962,0.5254030704,-0.0011861571830835,0.001732547794167,1.0,0.3130205025590105,0.3395856389194502,0.9667043606611544,0.5806968749960989,RIT,,,,,,,,,,
1227,0.4999999999999993,0.222222222222222,0.0,0.0,0.0,0.22,,,0.98947481287853,0.787654680457252,0.9753202696293316,2.865194399994386,0.8903116637871216,2.937695943798335,3.2181925909031666,3.138768465478793,0.6188429728,0.0,0.0,0.0,158.88,0.334420359804048,0.3408753121964469,0.9618891804,0.6188429728,-0.0006925627533664,0.001,1.0,0.3445819394768172,0.3473434123990122,0.9612091161354084,0.6233940746778821,RIT,0.2338696015561198,0.0026146226937933973,-2.517764595520699,0.037599688201453665,0.1460956214486909,0.009432077895817395,3.2713539636067708,0.7543770123309719,6.549392105325083,0.6901710830417227
1104,1.0,0.25,0.0,0.0,0.0,0.1,,,0.989562151569711,0.951342565252917,0.9697349418965614,2.8069568852478786,0.8807717150702545,2.89456094028969,3.186928959252492,3.090476369129184,0.6847326911,0.0,0.0,0.0,0.0,0.3908517918258069,0.3619751315094532,0.9515512051,0.6847326911,-0.001024675839677,0.001,1.0,0.39483117025625,0.35981440246,0.9515839428556588,0.686369879389307,RIT,0.1908085198222261,0.11708446173001888,-1.6201536972655626,0.860018202810768,0.15095931967923928,0.0037286983886582444,3.939590829138794,0.3109844924697936,4.834348118807534,0.1453589287901534
1343,0.9000000000000008,0.2493074792243767,0.0,0.0,0.0,0.84,,,0.990919659588971,0.536741274904708,0.9901737458276404,2.116683444677353,0.960779449668939,2.1376889193402264,2.203089840656677,2.1814417199178413,0.5209024849,0.0,0.0,0.0,16.08,0.2394942056441102,0.2523180344531326,0.986108577,0.5209024849,-0.0011758156759234,0.0023622457759886,1.0,0.3935482092334095,0.3594947871327383,0.951843459226394,0.6848348051898036,RIT,,,,,,,,,,
1340,0.9000000000000008,0.2493074792243767,0.0,0.0,0.0,0.6975,,,0.991664199339552,0.738019252993974,0.9873685799885188,2.814463276813136,0.9496539627901356,2.850468744757771,2.9636724397422487,2.9262370483794133,0.6815602194,0.0,0.0,0.0,35.53,0.3522188588605029,0.350410072029062,0.9752336271,0.6815602194,-0.0018417964274137,0.001,1.0,0.3935482092334095,0.3594947871327383,0.951843459226394,0.6848348051898036,RIT,0.18410682283379232,0.1814886343570287,-0.5559161628936824,0.710245425729733,0.13515176234465376,0.009960569388580039,1.311633043250526,0.3368233945622212,1.9936964094562049,0.10609662640379956
1413,0.6,0.2343749999999999,0.0,0.0,0.0,0.8775,,,0.991277737850729,0.44151273452253,0.9909411256260852,1.863272348978239,0.9615238708417976,1.880305803032453,1.9378326482388584,1.920278065720792,0.4326099286,0.0,0.0,0.0,47.4,0.2005766045425223,0.2085125273221324,0.9884030386,0.4326099286,-0.0014331744726934,0.0022543683575552,1.0,0.3662667109852408,0.3527113535796874,0.9571899292820022,0.6513011211070794,RIT,0.4549743340879024,0.012685564491708866,-4.364215295451217,0.11216408562346356,0.16746910165671897,0.004058103355944476,1.925241507806963,0.2517444994320428,0.49087361383914785,0.2414953021763318
1332,0.9000000000000008,0.2493074792243767,0.0,0.0,0.0,0.4375,0.3588490986899416,6.090379981869022,0.993021446996657,1.00638989044633,0.9714177902672944,2.8459485965894755,0.8869920049580743,2.929685481471764,3.2085391758677644,3.116832036207509,0.6908262031,0.0,0.0,0.0,26.35,0.4008528326776392,0.3565025384763771,0.9521319261,0.6908262031,-0.0010594209438032,0.001,1.0,0.3935482092334095,0.3594947871327383,0.951843459226394,0.6848348051898036,RIT,0.18109640062542948,0.036456454371784686,-4.350289587655892,0.30164694755064475,0.15082645122079566,0.0009468641698985498,2.7545364834823207,0.14905388934436237,0.8186249719705168,0.20946566779901132
1250,0.7500000000000013,0.2448979591836735,0.0,0.0,0.0,0.04,0.0396772695658571,3.933260166482892,0.990468089451221,0.962581989767275,0.970944830758834,2.8236587955110903,0.8830816397703225,2.908155753096994,3.1975059477462198,3.104601871284818,0.6753015718,0.0,0.0,0.0,73.35,0.3839982301558525,0.3599848252269169,0.9536649939,0.6753015718,-0.0010254354107674,0.001,1.0,0.385416566825435,0.3574701254265389,0.9534713184168964,0.6750187370840793,RIT,0.18067939822095613,0.04797387297106836,-3.0825669481532154,0.30381926174392687,0.16115076144345314,0.0025028951339574252,3.825587961268836,0.18739864587291657,2.1642904336847986,0.5454471273879791
1263,0.7500000000000013,0.2448979591836735,0.0,0.0,0.0,0.17,,,0.988970590603977,0.895037355034114,0.9704281841577994,2.834031973878612,0.8810338404075996,2.920393306938183,3.216711826378294,3.121587816631206,0.6749760503,0.0,0.0,0.0,76.18,0.3871752613950238,0.3575780470049917,0.9523754924,0.6749760503,-0.0008566865313367,0.001,1.0,0.385416566825435,0.3574701254265389,0.9534713184168964,0.6750187370840793,RIT,0.18445395488903463,0.03884334424368019,-3.276940066165718,0.2424848422851922,0.15485836504065942,0.003301278544895303,4.19650686299673,0.2542424787878054,4.076131824656971,0.18612560237177805
1341,0.9000000000000008,0.2493074792243767,0.0,0.0,0.0,0.75,,,0.991389957451351,0.670926593630886,0.9888783371574243,2.5976841730150264,0.9556378445412388,2.6268996654150474,2.718272604892562,2.688040893466737,0.6341114843,0.0,0.0,0.0,29.31,0.3075413564949972,0.3298712653420151,0.9807522098,0.6341114843,-0.0016146538451115,0.0024039384846682,1.0,0.3935482092334095,0.3594947871327383,0.951843459226394,0.6848348051898036,RIT,0.20454774231011755,0.1581059078358221,-1.475314379605552,1.2519838004149535,0.1792830413907803,0.01621573026365346,3.128358369886679,0.7161033616522846,2.7842459481204496,0.6827625582200123
1246,0.7500000000000013,0.2448979591836735,0.0,0.0,0.0,0.01,,,0.990813317743105,0.97750663156003,0.97088836449328,2.823286457158344,0.8828577749630575,2.9079413868883432,3.1978949919498443,3.104799038555435,0.6749407378,0.0,0.0,0.0,73.18,0.3840852216499411,0.3565709194898829,0.9535034415,0.6749407378,-0.0009719074956344,0.001,1.0,0.385416566825435,0.3574701254265389,0.9534713184168964,0.6750187370840793,RIT,0.1834229181206995,0.045300158234429906,-3.2625377577260752,0.28720250912126377,0.1588406160461813,0.0013300539557474594,3.4102699342080687,0.17954266506599859,1.3229422632887777,0.3432609134963849
1262,0.7500000000000013,0.2448979591836735,0.0,0.0,0.0,0.16,,,0.989085871291315,0.900413003097076,0.970142218539046,2.8099127574014044,0.8799008452250519,2.8963926151290487,3.1934425028114557,3.0980933944543887,0.6721552425,0.0,0.0,0.0,68.19,0.3813957424746975,0.3567324824445137,0.95304318,0.6721552425,-0.0010336710823287,0.001,1.0,0.385416566825435,0.3574701254265389,0.9534713184168964,0.6750187370840793,RIT,,,,,,,,,,
