fit_type,fit_order,template_model,catalogs,fitting_quantities,quantity_to_fit,chi_sq,reduced_chi_sq,c2A_22_from_22_220_median_p0,c2A_22_from_22_220_median_p1,c2A_22_from_22_220_median_p2,c2A_22_from_22_220_median_p3,c2A_22_from_22_220_median_p4,c2A_22_from_22_220_median_p5,c2A_22_from_22_220_median_p6,c2A_22_from_22_220_median_p7,c2A_22_from_22_220_median_p8,c2A_22_from_22_220_median_p9,c2A_22_from_22_220_median_p10,c2A_22_from_22_220_median_p11,c2A_22_from_22_220_median_p12,c2A_22_from_22_220_median_p13,c2A_22_from_22_220_median_p14,c2A_22_from_22_220_median_p15,c2A_22_from_22_220_median_p16,c2A_22_from_22_220_median_p17,c2A_22_from_22_220_median_p18,c2A_22_from_22_220_median_p19,c3A_22_from_22_220_median_p0,c3A_22_from_22_220_median_p1,c3A_22_from_22_220_median_p2,c3A_22_from_22_220_median_p3,c3A_22_from_22_220_median_p4,c3A_22_from_22_220_median_p5,c3A_22_from_22_220_median_p6,c3A_22_from_22_220_median_p7,c3A_22_from_22_220_median_p8,c3A_22_from_22_220_median_p9,c3A_22_from_22_220_median_p10,c3A_22_from_22_220_median_p11,c3A_22_from_22_220_median_p12,c3A_22_from_22_220_median_p13,c3A_22_from_22_220_median_p14,c3A_22_from_22_220_median_p15,c3A_22_from_22_220_median_p16,c3A_22_from_22_220_median_p17,c3A_22_from_22_220_median_p18,c3A_22_from_22_220_median_p19,c2p_22_from_22_220_median_p0,c2p_22_from_22_220_median_p1,c2p_22_from_22_220_median_p2,c2p_22_from_22_220_median_p3,c2p_22_from_22_220_median_p4,c2p_22_from_22_220_median_p5,c2p_22_from_22_220_median_p6,c2p_22_from_22_220_median_p7,c2p_22_from_22_220_median_p8,c2p_22_from_22_220_median_p9,c2p_22_from_22_220_median_p10,c2p_22_from_22_220_median_p11,c2p_22_from_22_220_median_p12,c2p_22_from_22_220_median_p13,c2p_22_from_22_220_median_p14,c2p_22_from_22_220_median_p15,c2p_22_from_22_220_median_p16,c2p_22_from_22_220_median_p17,c2p_22_from_22_220_median_p18,c2p_22_from_22_220_median_p19,c3p_22_from_22_220_median_p0,c3p_22_from_22_220_median_p1,c3p_22_from_22_220_median_p2,c3p_22_from_22_220_median_p3,c3p_22_from_22_220_median_p4,c3p_22_from_22_220_median_p5,c3p_22_from_22_220_median_p6,c3p_22_from_22_220_median_p7,c3p_22_from_22_220_median_p8,c3p_22_from_22_220_median_p9,c3p_22_from_22_220_median_p10,c3p_22_from_22_220_median_p11,c3p_22_from_22_220_median_p12,c3p_22_from_22_220_median_p13,c3p_22_from_22_220_median_p14,c3p_22_from_22_220_median_p15,c3p_22_from_22_220_median_p16,c3p_22_from_22_220_median_p17,c3p_22_from_22_220_median_p18,c3p_22_from_22_220_median_p19,c4p_22_from_22_220_median_p0,c4p_22_from_22_220_median_p1,c4p_22_from_22_220_median_p2,c4p_22_from_22_220_median_p3,c4p_22_from_22_220_median_p4,c4p_22_from_22_220_median_p5,c4p_22_from_22_220_median_p6,c4p_22_from_22_220_median_p7,c4p_22_from_22_220_median_p8,c4p_22_from_22_220_median_p9,c4p_22_from_22_220_median_p10,c4p_22_from_22_220_median_p11,c4p_22_from_22_220_median_p12,c4p_22_from_22_220_median_p13,c4p_22_from_22_220_median_p14,c4p_22_from_22_220_median_p15,c4p_22_from_22_220_median_p16,c4p_22_from_22_220_median_p17,c4p_22_from_22_220_median_p18,c4p_22_from_22_220_median_p19
non-spinning,2,polynomial,RIT,ecc,c4p_22_from_22_220_median,14882.943760847233,67.64974436748741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.902565253892282,-1.4400057151798171,-1.5070907079940965,,,,,,,,,,,,,,,,,
non-spinning,3,polynomial,RIT,ecc,c4p_22_from_22_220_median,14574.66366349056,66.55097563237697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9983160614632243,-2.3671822331073766,-1.6286512100695378,1.3215109087247616,,,,,,,,,,,,,,,,
non-spinning,1,polynomial,RIT,nu,c4p_22_from_22_220_median,18908.628785408,85.55940626881447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9576675296014223,0.4832955615006009,,,,,,,,,,,,,,,,,,
non-spinning,2,polynomial,RIT,nu,c4p_22_from_22_220_median,18870.001229700225,85.77273286227376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1083576856047115,0.6021117203861718,-0.3163267704499119,,,,,,,,,,,,,,,,,
non-spinning,3,polynomial,RIT,nu,c4p_22_from_22_220_median,18865.493256155834,86.14380482262938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14793779212021,0.4107528720629801,-0.3767121093442251,0.2267768103191921,,,,,,,,,,,,,,,,
non-spinning,1,polynomial,RIT,nu-ecc,c4p_22_from_22_220_median,16044.620501751398,72.93009318977909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.165010750067601,0.2326333172261918,-1.2934425112786598,,,,,,,,,,,,,,,,,
non-spinning,2,polynomial,RIT,nu-ecc,c4p_22_from_22_220_median,14834.2514541818,68.36060577963963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.816958297659273,0.2949571837505689,-1.2778428459181093,-0.1739606819197379,-0.1818982582339965,-1.5092771434022485,,,,,,,,,,,,,,
non-spinning,3,polynomial,RIT,nu-ecc,c4p_22_from_22_220_median,14464.439617063752,67.90816721626175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9521280857092504,0.4564323166501124,-2.3864505118450694,-0.4432605366671258,-0.7131842116066541,-1.705319769177889,0.0628033637172771,0.8340481947419124,0.0343918666423979,1.2802930671496786,,,,,,,,,,
non-spinning,1,polynomial,RIT,b_massless_EOB,c4p_22_from_22_220_median,17238.01867119631,78.00008448505118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.696319581316178,1.317129567019045,,,,,,,,,,,,,,,,,,
non-spinning,2,polynomial,RIT,b_massless_EOB,c4p_22_from_22_220_median,16920.905927306132,76.91320876048242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5659799742881897,0.9135961336114552,-1.5346375218864468,,,,,,,,,,,,,,,,,
non-spinning,3,polynomial,RIT,b_massless_EOB,c4p_22_from_22_220_median,16685.8176534749,76.1909481893831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.754103202681678,3.2208277299312416,-1.149444373372268,-2.9186205052277234,,,,,,,,,,,,,,,,
non-spinning,1,polynomial,RIT,nu-b_massless_EOB,c4p_22_from_22_220_median,16963.97229919699,77.10896499634995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3624964439401483,0.4813783071650417,1.3163925875323317,,,,,,,,,,,,,,,,,
non-spinning,2,polynomial,RIT,nu-b_massless_EOB,c4p_22_from_22_220_median,16720.41583676578,77.05260754269945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.245618590659271,0.3227236461119128,0.8248936465088279,-0.2303905191484053,0.3351450269266511,-1.0859336769103605,,,,,,,,,,,,,,
non-spinning,3,polynomial,RIT,nu-b_massless_EOB,c4p_22_from_22_220_median,16570.403015873475,77.79531932334964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6630003487134055,0.359355595880706,2.712710185226625,-0.2322621481838054,0.3070703979697356,-0.7976776813085528,-0.1100875979033512,0.0679059108713438,-0.1030334128028226,-2.4646637719972984,,,,,,,,,,
non-spinning,1,polynomial,RIT,Heff_til,c4p_22_from_22_220_median,13789.670617540887,62.39669962688184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.168981648416977,-1.5633464213072774,,,,,,,,,,,,,,,,,,
non-spinning,2,polynomial,RIT,Heff_til,c4p_22_from_22_220_median,13630.01600896406,61.95461822256391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.806708962604329,-1.6119016670296755,0.7424475934493159,,,,,,,,,,,,,,,,,
non-spinning,3,polynomial,RIT,Heff_til,c4p_22_from_22_220_median,13531.632078417597,61.78827433067396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7313142961691637,-1.024740219587578,0.9808390399943738,-0.966838217642452,,,,,,,,,,,,,,,,
non-spinning,1,polynomial,RIT,nu-Heff_til,c4p_22_from_22_220_median,13736.284496034765,62.43765680015802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3205024216592207,-0.2242981673771412,-1.615963920285474,,,,,,,,,,,,,,,,,
non-spinning,2,polynomial,RIT,nu-Heff_til,c4p_22_from_22_220_median,13524.590874736446,62.32530357021404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.101918161054287,-0.1420850031066141,-1.7150980695248368,-0.3160554785561081,0.0581723397712067,0.8209798308929885,,,,,,,,,,,,,,
non-spinning,3,polynomial,RIT,nu-Heff_til,c4p_22_from_22_220_median,13338.056060041885,62.61998150254405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13264428598908,-0.2899354608976326,-1.2800873455002688,-0.6398653026259535,-0.3022603447942119,1.007853764097488,0.3258071389853973,0.7732529771101138,0.1916885835842815,-1.2036584017631295,,,,,,,,,,
non-spinning,1,polynomial,RIT,Jmrg_til,c4p_22_from_22_220_median,18195.10084505992,82.33077305456976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9389383159446072,0.9908315848917936,,,,,,,,,,,,,,,,,,
non-spinning,2,polynomial,RIT,Jmrg_til,c4p_22_from_22_220_median,15139.146633208502,68.81430287822046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.702383840760176,-0.2071911439987281,-3.8656133829640815,,,,,,,,,,,,,,,,,
non-spinning,3,polynomial,RIT,Jmrg_til,c4p_22_from_22_220_median,14985.859051537993,68.4285801440091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.050932715310418,1.7164405460162115,-3.576441135488713,-2.4288639974320843,,,,,,,,,,,,,,,,
non-spinning,1,polynomial,RIT,nu-Jmrg_til,c4p_22_from_22_220_median,17845.88447844601,81.11765672020913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5473477922464016,0.5445363222617756,1.0288524096430571,,,,,,,,,,,,,,,,,
non-spinning,2,polynomial,RIT,nu-Jmrg_til,c4p_22_from_22_220_median,15053.18726666681,69.36952657450142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.973941278772368,-0.0212093434895364,-0.1304512709255088,-0.125329375306788,-0.3482498537886282,-4.186283349371173,,,,,,,,,,,,,,
non-spinning,3,polynomial,RIT,nu-Jmrg_til,c4p_22_from_22_220_median,14641.958234887254,68.74158795721715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.621531447138653,0.9395398831932432,2.814866624802276,-0.394148321468122,-0.7144884973444556,-2.8185865771129874,0.1088590232494726,-0.1388065996548363,-1.9441904249561568,-3.576045872187406,,,,,,,,,,
non-spinning,1,polynomial,RIT,nu-Heff_til-b_massless_EOB,c4p_22_from_22_220_median,13724.656701173204,62.66966530216075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.252216518070766,-0.200946546356779,-1.562206811981944,0.1243495764046298,,,,,,,,,,,,,,,,
non-spinning,2,polynomial,RIT,nu-Heff_til-b_massless_EOB,c4p_22_from_22_220_median,12027.050177806765,56.46502430895194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.490618179033402,0.1487268696677788,4.808377324302148,10.936406137701498,-0.1234043280762003,0.294295903434609,0.1488804656647353,4.537341381652693,-9.925021187313202,-2.6445671416801244,,,,,,,,,,
non-spinning,3,polynomial,RIT,nu-Heff_til-b_massless_EOB,c4p_22_from_22_220_median,11462.341186280895,56.46473490778766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.850660271225822,-1.9177926083751844,2.289022040587267,-3.561417783680698,-2.2706726017540304,-7.83958518333946,-2.8833182800681065,-5.585638489470009,0.92042770121894,9.954678200258254,0.4820488454434478,3.714314282307296,2.059837965583454,9.759118948072224,6.6640186733195295,3.3477200946815566,3.742196570640681,5.448494435312566,-12.7072800287409,-3.898229422132976
non-spinning,1,polynomial,RIT,nu-Jmrg_til-b_massless_EOB,c4p_22_from_22_220_median,13724.672384421248,62.66973691516551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1602319591643395,-0.0996741819364605,-9.54502892676142,10.183307944615033,,,,,,,,,,,,,,,,
non-spinning,2,polynomial,RIT,nu-Jmrg_til-b_massless_EOB,c4p_22_from_22_220_median,12957.602312257906,60.83381367257233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.450322750452945,-0.1951679751501787,7.646200515001501,-7.4817610962669905,-0.2595116870477928,-3.64989992293109,3.340190502546452,-6.8254265012026085,-13.760234238040756,18.5611611878605,,,,,,,,,,
non-spinning,3,polynomial,RIT,nu-Jmrg_til-b_massless_EOB,c4p_22_from_22_220_median,12526.876129703927,61.70874940740851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61981282164159,0.9341899920039186,14.473678146840278,-12.614370838760545,-0.2984457122036645,-11.11262938147594,10.298392482616135,-2.939073698017263,-1.115266137625607,2.568666069036182,0.0709486702139597,7.13601306172163,-7.503445962159231,-3.1373523082802333,0.1422324937974634,0.9967187795081778,-5.1483629800685335,-3.1151606261789584,-26.393150982804457,32.62350012432712
non-spinning,1,polynomial,RIT,nu-Heff_til-Jmrg_til,c4p_22_from_22_220_median,13724.73575920485,62.67002629773904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2658913923717527,-0.202254241548995,-1.5816264800457045,0.1175909438182923,,,,,,,,,,,,,,,,
non-spinning,2,polynomial,RIT,nu-Heff_til-Jmrg_til,c4p_22_from_22_220_median,12044.315373933448,56.54608156776267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.505124575097071,0.0275738369235956,2.2445052724607373,10.225062832270524,-0.1233614955498993,0.4286184137205946,0.1807078896298389,6.088281810187797,-9.051566435422934,-2.4423327991797987,,,,,,,,,,
non-spinning,3,polynomial,RIT,nu-Heff_til-Jmrg_til,c4p_22_from_22_220_median,11579.630966979224,57.04251707871539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2990717694862814,-10.025114308247629,-1.455074761238997,-3.519494065738189,-1.1228649666380872,-0.8460813611403939,9.404950139644937,-6.027386588554314,-0.5240807373771459,1.4960756526797176,0.4113930709293903,2.6595484370455926,1.729765241196255,12.528790423830362,-5.797549492454428,1.580378353950416,3.5218574343814084,5.798643681399738,-2.129877899822179,-1.5590397170101118
